Time Slot,Rush Hour,Day,Working Day,City,Area Name,Population,Two-Wheeler Count,Four-Wheeler Count,Weather,Traffic Density
19:00,No,Saturday,Yes,Chennai,Adyar,850000,497,498,Rainy,Low
08:00,Yes,Wednesday,Yes,Hyderabad,Charminar,210000,309,177,Rainy,Medium
14:00,No,Tuesday,Yes,Chennai,Adyar,850000,205,226,Sunny,Medium
09:00,No,Saturday,Yes,Hyderabad,Attapur,260000,984,62,Sunny,Medium
09:00,No,Sunday,No,Mumbai,Chembur,1650000,993,310,Cloudy,Low
12:00,Yes,Sunday,No,Kolkata,Esplanade,200000,369,206,Sunny,Low
17:00,No,Thursday,Yes,Kolkata,Maniktala,350000,620,347,Foggy,High
11:00,No,Wednesday,Yes,Hyderabad,Alwal,290000,399,434,Sunny,Low
10:00,No,Tuesday,Yes,Bengaluru,MG Road,340000,216,492,Rainy,Low
12:00,Yes,Thursday,Yes,Mumbai,Matunga,2300000,954,433,Foggy,Low
16:00,Yes,Sunday,No,Kolkata,Joka,530000,980,140,Cloudy,Low
09:00,No,Friday,Yes,Bengaluru,Hulimavu,600000,925,250,Rainy,Low
09:00,Yes,Tuesday,Yes,Hyderabad,Shamshabad,310000,829,322,Sunny,High
13:00,No,Sunday,No,Kolkata,Sealdah,220000,413,477,Cloudy,High
13:00,Yes,Tuesday,Yes,Bengaluru,Yelahanka,270000,398,357,Rainy,Medium
09:00,Yes,Monday,Yes,Hyderabad,Patancheru,380000,500,123,Sunny,Medium
20:00,Yes,Tuesday,Yes,Chennai,Anna Nagar,820000,594,111,Sunny,High
22:00,No,Wednesday,Yes,Chennai,Chromepet,1320000,816,301,Rainy,Low
21:00,Yes,Tuesday,Yes,Kolkata,Esplanade,200000,261,414,Rainy,Low
16:00,No,Tuesday,Yes,Chennai,Royapettah,1200000,423,249,Rainy,Low
08:00,No,Thursday,Yes,Kolkata,Cossipore,570000,450,493,Foggy,Low
12:00,Yes,Friday,Yes,Bengaluru,Hulimavu,600000,900,179,Rainy,High
17:00,Yes,Sunday,No,Mumbai,Dadar East,1250000,259,431,Foggy,Medium
17:00,No,Wednesday,Yes,Kolkata,Salt Lake,250000,393,393,Sunny,High
08:00,No,Friday,Yes,Mumbai,Lower Parel,1550000,756,428,Cloudy,High
19:00,No,Saturday,Yes,Bengaluru,Yelahanka,270000,758,112,Rainy,High
10:00,Yes,Friday,Yes,Bengaluru,Ulsoor,220000,845,416,Sunny,High
15:00,Yes,Saturday,Yes,Chennai,Choolaimedu,1140000,812,147,Cloudy,Low
14:00,Yes,Saturday,Yes,Chennai,Mandaveli,1120000,246,312,Sunny,High
11:00,No,Friday,Yes,Mumbai,Prabhadevi,2250000,553,364,Sunny,Medium
08:00,Yes,Wednesday,Yes,Bengaluru,MG Road,340000,448,65,Sunny,Medium
16:00,No,Saturday,Yes,Bengaluru,Ulsoor,220000,383,145,Sunny,Medium
11:00,No,Tuesday,Yes,Mumbai,Matunga,2300000,218,183,Rainy,Low
20:00,No,Monday,Yes,Chennai,Chromepet,1320000,610,411,Sunny,High
19:00,Yes,Saturday,Yes,Hyderabad,Gachibowli,140000,725,477,Foggy,Low
08:00,No,Monday,Yes,Mumbai,Dadar East,1250000,228,424,Cloudy,Low
16:00,Yes,Tuesday,Yes,Bengaluru,MG Road,340000,280,228,Rainy,Low
09:00,Yes,Saturday,Yes,Bengaluru,Hebbal,290000,703,301,Foggy,Low
18:00,Yes,Sunday,No,Kolkata,Tangra,510000,624,184,Foggy,Low
14:00,No,Friday,Yes,Bengaluru,Majestic,560000,515,204,Sunny,High
09:00,Yes,Friday,Yes,Kolkata,Esplanade,200000,302,338,Sunny,Medium
22:00,Yes,Thursday,Yes,Hyderabad,Alwal,290000,782,248,Cloudy,High
09:00,No,Sunday,No,Bengaluru,Hebbal,290000,561,144,Sunny,Medium
20:00,Yes,Monday,Yes,Bengaluru,Jayanagar,250000,964,416,Cloudy,Low
14:00,No,Tuesday,Yes,Kolkata,Esplanade,200000,417,485,Cloudy,Low
17:00,No,Tuesday,Yes,Mumbai,Mazgaon,2400000,166,330,Cloudy,Medium
18:00,No,Saturday,Yes,Kolkata,Dum Dum,270000,766,346,Cloudy,Low
11:00,Yes,Sunday,No,Bengaluru,MG Road,340000,427,368,Sunny,Medium
15:00,Yes,Wednesday,Yes,Kolkata,Alipore,550000,168,113,Foggy,High
21:00,No,Sunday,No,Kolkata,Rajarhat,240000,107,453,Rainy,Medium
09:00,No,Thursday,Yes,Mumbai,Juhu Beach,1150000,539,420,Rainy,Medium
12:00,No,Sunday,No,Kolkata,Tangra,510000,101,98,Foggy,Low
20:00,Yes,Monday,Yes,Bengaluru,Majestic,560000,959,376,Rainy,Medium
08:00,Yes,Wednesday,Yes,Bengaluru,Jayanagar,250000,803,298,Foggy,High
21:00,No,Monday,Yes,Chennai,Mandaveli,1120000,325,95,Rainy,Medium
18:00,Yes,Saturday,Yes,Hyderabad,Himayatnagar,230000,578,349,Rainy,Low
19:00,Yes,Wednesday,Yes,Mumbai,Mazgaon,2400000,193,460,Foggy,Medium
17:00,No,Wednesday,Yes,Hyderabad,Chandanagar,390000,450,142,Foggy,High
22:00,No,Thursday,Yes,Chennai,Guindy,1340000,335,104,Sunny,Medium
16:00,Yes,Monday,Yes,Kolkata,Rajarhat,240000,262,470,Cloudy,Medium
08:00,Yes,Tuesday,Yes,Bengaluru,Vijayanagar,260000,536,492,Foggy,High
19:00,No,Saturday,Yes,Chennai,Guindy,1340000,264,449,Rainy,High
16:00,No,Sunday,No,Mumbai,Dadar East,1250000,763,92,Rainy,Low
14:00,Yes,Saturday,Yes,Mumbai,Lower Parel,1550000,930,497,Foggy,Low
19:00,Yes,Sunday,No,Kolkata,Joka,530000,687,481,Rainy,Low
14:00,Yes,Monday,Yes,Hyderabad,Shamshabad,310000,687,468,Rainy,High
17:00,No,Saturday,Yes,Bengaluru,MG Road,340000,182,288,Sunny,High
09:00,No,Thursday,Yes,Hyderabad,Chandanagar,390000,293,373,Cloudy,Low
08:00,Yes,Tuesday,Yes,Hyderabad,Alwal,290000,272,410,Cloudy,Low
13:00,No,Sunday,No,Chennai,Choolaimedu,1140000,270,475,Cloudy,Medium
16:00,No,Friday,Yes,Hyderabad,Gachibowli,140000,669,384,Cloudy,Low
08:00,No,Tuesday,Yes,Mumbai,Girgaon,2550000,857,391,Cloudy,Medium
16:00,Yes,Sunday,No,Chennai,Mandaveli,1120000,334,227,Foggy,High
12:00,Yes,Wednesday,Yes,Mumbai,Dadar East,1250000,424,118,Cloudy,Medium
10:00,Yes,Monday,Yes,Mumbai,Matunga,2300000,269,431,Rainy,Medium
21:00,No,Tuesday,Yes,Chennai,Chromepet,1320000,425,424,Rainy,High
15:00,Yes,Friday,Yes,Hyderabad,Gachibowli,140000,960,374,Foggy,High
18:00,No,Monday,Yes,Kolkata,Esplanade,200000,958,121,Foggy,Low
14:00,Yes,Thursday,Yes,Chennai,Anna Nagar,820000,240,427,Foggy,High
19:00,No,Wednesday,Yes,Hyderabad,Attapur,260000,467,171,Cloudy,Medium
08:00,Yes,Saturday,Yes,Bengaluru,Ulsoor,220000,366,410,Rainy,Medium
16:00,No,Saturday,Yes,Bengaluru,Koramangala,300000,287,72,Foggy,Low
14:00,No,Saturday,Yes,Kolkata,Dum Dum,270000,168,328,Rainy,Medium
12:00,Yes,Saturday,Yes,Chennai,Mandaveli,1120000,746,176,Cloudy,Medium
08:00,Yes,Sunday,No,Mumbai,Mazgaon,2400000,295,263,Sunny,Medium
16:00,Yes,Saturday,Yes,Mumbai,Lower Parel,1550000,273,418,Cloudy,Low
14:00,Yes,Thursday,Yes,Bengaluru,Jayanagar,250000,149,471,Sunny,Low
17:00,Yes,Thursday,Yes,Hyderabad,Himayatnagar,230000,362,173,Cloudy,Medium
20:00,No,Monday,Yes,Hyderabad,Himayatnagar,230000,490,488,Sunny,Medium
16:00,No,Tuesday,Yes,Chennai,Guindy,1340000,473,135,Rainy,Medium
11:00,No,Friday,Yes,Chennai,Chromepet,1320000,598,453,Sunny,Low
09:00,No,Tuesday,Yes,Hyderabad,Chandanagar,390000,176,102,Rainy,Medium
13:00,Yes,Thursday,Yes,Hyderabad,Nizampet,400000,737,81,Rainy,High
15:00,Yes,Sunday,No,Hyderabad,Himayatnagar,230000,741,427,Foggy,Medium
08:00,Yes,Wednesday,Yes,Chennai,Nungambakkam,900000,119,143,Foggy,Medium
19:00,No,Sunday,No,Mumbai,Dadar East,1250000,190,352,Rainy,High
15:00,Yes,Sunday,No,Bengaluru,Nagavara,620000,482,141,Cloudy,Medium
17:00,No,Friday,Yes,Chennai,T Nagar,800000,631,500,Rainy,Low
22:00,No,Friday,Yes,Bengaluru,Koramangala,300000,327,293,Foggy,Medium
17:00,No,Wednesday,Yes,Chennai,Chromepet,1320000,272,485,Cloudy,Low
22:00,Yes,Monday,Yes,Hyderabad,Alwal,290000,663,217,Rainy,Medium
20:00,No,Sunday,No,Bengaluru,Hebbal,290000,400,341,Cloudy,Medium
19:00,Yes,Wednesday,Yes,Kolkata,Salt Lake,250000,569,232,Rainy,Low
08:00,No,Saturday,Yes,Hyderabad,Shamshabad,310000,171,332,Foggy,Low
18:00,No,Saturday,Yes,Bengaluru,Hebbal,290000,168,395,Cloudy,Medium
19:00,No,Wednesday,Yes,Bengaluru,Ulsoor,220000,967,372,Sunny,High
14:00,Yes,Monday,Yes,Bengaluru,Ulsoor,220000,482,336,Foggy,High
14:00,Yes,Saturday,Yes,Chennai,Mylapore,780000,524,183,Sunny,Medium
18:00,Yes,Thursday,Yes,Bengaluru,Koramangala,300000,617,150,Rainy,Medium
12:00,No,Wednesday,Yes,Bengaluru,Majestic,560000,563,444,Cloudy,Medium
13:00,Yes,Thursday,Yes,Mumbai,Kalbadevi,2450000,577,139,Rainy,High
16:00,No,Thursday,Yes,Mumbai,Dadar East,1250000,164,135,Rainy,Low
11:00,Yes,Friday,Yes,Bengaluru,Vijayanagar,260000,633,148,Foggy,Medium
08:00,No,Friday,Yes,Hyderabad,Begumpet,190000,183,378,Rainy,Medium
16:00,No,Tuesday,Yes,Hyderabad,Chandanagar,390000,289,62,Sunny,Low
13:00,Yes,Tuesday,Yes,Bengaluru,Nagavara,620000,128,169,Rainy,High
09:00,Yes,Monday,Yes,Hyderabad,Begumpet,190000,148,65,Sunny,High
15:00,Yes,Friday,Yes,Hyderabad,Gachibowli,140000,376,490,Rainy,Low
10:00,Yes,Sunday,No,Hyderabad,Begumpet,190000,549,148,Foggy,Low
08:00,Yes,Thursday,Yes,Hyderabad,Alwal,290000,801,393,Foggy,Medium
16:00,Yes,Tuesday,Yes,Mumbai,Dadar East,1250000,178,313,Foggy,Medium
18:00,Yes,Monday,Yes,Mumbai,Lower Parel,1550000,355,499,Rainy,Medium
17:00,Yes,Saturday,Yes,Kolkata,Rajarhat,240000,461,294,Foggy,High
15:00,No,Tuesday,Yes,Bengaluru,Yelahanka,270000,231,82,Cloudy,Medium
20:00,No,Saturday,Yes,Chennai,Anna Nagar,820000,216,310,Foggy,Medium
12:00,Yes,Tuesday,Yes,Mumbai,Andheri West,1300000,150,246,Sunny,Medium
11:00,Yes,Thursday,Yes,Kolkata,Rajarhat,240000,136,172,Cloudy,High
13:00,No,Wednesday,Yes,Hyderabad,Chandanagar,390000,529,500,Cloudy,Low
18:00,No,Thursday,Yes,Mumbai,Dadar East,1250000,489,419,Foggy,Medium
10:00,Yes,Thursday,Yes,Kolkata,Sealdah,220000,581,404,Sunny,Low
17:00,No,Saturday,Yes,Bengaluru,Ulsoor,220000,736,449,Foggy,Low
11:00,Yes,Tuesday,Yes,Chennai,Adyar,850000,332,96,Sunny,High
11:00,Yes,Monday,Yes,Bengaluru,Koramangala,300000,736,78,Rainy,Low
22:00,Yes,Sunday,No,Chennai,Anna Nagar,820000,394,450,Sunny,High
17:00,Yes,Thursday,Yes,Bengaluru,Jayanagar,250000,445,79,Cloudy,Low
14:00,No,Tuesday,Yes,Kolkata,Dum Dum,270000,657,122,Cloudy,Low
09:00,No,Saturday,Yes,Bengaluru,Yelahanka,270000,402,315,Rainy,High
11:00,Yes,Tuesday,Yes,Hyderabad,Gachibowli,140000,944,412,Sunny,Low
19:00,Yes,Saturday,Yes,Kolkata,Esplanade,200000,736,447,Rainy,Medium
21:00,Yes,Sunday,No,Chennai,Adyar,850000,887,494,Rainy,Low
20:00,No,Wednesday,Yes,Bengaluru,Yelahanka,270000,540,83,Cloudy,High
20:00,Yes,Friday,Yes,Chennai,Nungambakkam,900000,305,121,Foggy,Low
21:00,No,Sunday,No,Chennai,Adyar,850000,397,138,Cloudy,High
09:00,Yes,Sunday,No,Kolkata,Alipore,550000,145,472,Sunny,Low
22:00,Yes,Thursday,Yes,Chennai,Mylapore,780000,843,262,Sunny,Medium
13:00,No,Tuesday,Yes,Hyderabad,Shamshabad,310000,423,336,Rainy,Low
16:00,No,Friday,Yes,Chennai,Anna Nagar,820000,601,258,Sunny,Medium
18:00,No,Tuesday,Yes,Mumbai,Girgaon,2550000,509,349,Foggy,Low
17:00,No,Thursday,Yes,Bengaluru,Jayanagar,250000,501,102,Rainy,High
09:00,Yes,Thursday,Yes,Kolkata,Maniktala,350000,310,219,Foggy,High
13:00,Yes,Saturday,Yes,Chennai,Mylapore,780000,525,224,Foggy,Low
11:00,No,Tuesday,Yes,Bengaluru,Jayanagar,250000,341,274,Sunny,Low
17:00,No,Wednesday,Yes,Kolkata,Dum Dum,270000,516,447,Sunny,Medium
15:00,Yes,Saturday,Yes,Kolkata,Maniktala,350000,760,315,Cloudy,High
18:00,No,Sunday,No,Mumbai,Prabhadevi,2250000,261,298,Foggy,High
09:00,No,Wednesday,Yes,Hyderabad,Patancheru,380000,797,69,Cloudy,Medium
11:00,No,Wednesday,Yes,Hyderabad,Alwal,290000,945,185,Sunny,Medium
15:00,Yes,Thursday,Yes,Chennai,Guindy,1340000,967,315,Foggy,Medium
17:00,Yes,Saturday,Yes,Chennai,Choolaimedu,1140000,437,155,Cloudy,Low
18:00,Yes,Wednesday,Yes,Bengaluru,Majestic,560000,225,412,Rainy,High
12:00,No,Wednesday,Yes,Bengaluru,Yelahanka,270000,798,421,Rainy,Medium
12:00,No,Wednesday,Yes,Chennai,Choolaimedu,1140000,755,385,Cloudy,Low
21:00,No,Thursday,Yes,Bengaluru,MG Road,340000,789,161,Foggy,Medium
09:00,No,Sunday,No,Mumbai,Prabhadevi,2250000,936,243,Sunny,Low
13:00,No,Saturday,Yes,Chennai,T Nagar,800000,904,230,Foggy,Low
11:00,No,Monday,Yes,Mumbai,Juhu Beach,1150000,862,165,Rainy,Medium
19:00,Yes,Monday,Yes,Bengaluru,MG Road,340000,737,465,Cloudy,Low
13:00,No,Wednesday,Yes,Chennai,T Nagar,800000,737,308,Sunny,Medium
22:00,No,Saturday,Yes,Bengaluru,Ulsoor,220000,558,323,Rainy,High
22:00,No,Tuesday,Yes,Chennai,Mandaveli,1120000,409,346,Foggy,Low
08:00,No,Thursday,Yes,Bengaluru,Hebbal,290000,887,360,Rainy,High
19:00,No,Sunday,No,Hyderabad,Begumpet,190000,577,169,Rainy,High
12:00,No,Friday,Yes,Hyderabad,Charminar,210000,225,381,Foggy,High
08:00,No,Thursday,Yes,Chennai,Guindy,1340000,432,341,Rainy,Medium
10:00,No,Saturday,Yes,Hyderabad,Nizampet,400000,646,403,Foggy,High
22:00,Yes,Friday,Yes,Hyderabad,Chandanagar,390000,555,476,Rainy,Low
16:00,No,Thursday,Yes,Bengaluru,Ulsoor,220000,514,118,Foggy,Medium
14:00,Yes,Saturday,Yes,Mumbai,Chembur,1650000,462,461,Foggy,Low
20:00,No,Friday,Yes,Bengaluru,Ulsoor,220000,204,134,Foggy,High
08:00,Yes,Saturday,Yes,Mumbai,Andheri West,1300000,177,164,Rainy,High
15:00,Yes,Wednesday,Yes,Chennai,Choolaimedu,1140000,135,416,Foggy,Medium
17:00,No,Saturday,Yes,Bengaluru,Hulimavu,600000,263,423,Cloudy,Medium
22:00,No,Sunday,No,Chennai,Choolaimedu,1140000,389,115,Sunny,Low
19:00,Yes,Wednesday,Yes,Bengaluru,Hebbal,290000,611,339,Sunny,Medium
21:00,Yes,Saturday,Yes,Hyderabad,Charminar,210000,783,234,Foggy,Low
14:00,No,Sunday,No,Kolkata,Rajarhat,240000,267,370,Cloudy,Low
17:00,Yes,Sunday,No,Kolkata,Esplanade,200000,990,64,Foggy,Medium
11:00,Yes,Thursday,Yes,Chennai,Royapettah,1200000,236,77,Cloudy,High
16:00,No,Saturday,Yes,Hyderabad,Nizampet,400000,567,379,Rainy,Low
22:00,Yes,Thursday,Yes,Chennai,Choolaimedu,1140000,425,261,Foggy,Medium
17:00,Yes,Wednesday,Yes,Bengaluru,Ulsoor,220000,360,468,Sunny,Low
15:00,No,Wednesday,Yes,Mumbai,Kalbadevi,2450000,607,185,Cloudy,Medium
16:00,No,Friday,Yes,Bengaluru,Jayanagar,250000,319,348,Foggy,High
09:00,No,Thursday,Yes,Mumbai,Dadar East,1250000,361,414,Rainy,Medium
14:00,Yes,Sunday,No,Kolkata,Esplanade,200000,744,198,Foggy,High
14:00,Yes,Friday,Yes,Mumbai,Chembur,1650000,107,179,Rainy,High
08:00,Yes,Saturday,Yes,Hyderabad,Patancheru,380000,182,422,Rainy,High
13:00,Yes,Tuesday,Yes,Bengaluru,Koramangala,300000,525,221,Rainy,High
15:00,Yes,Monday,Yes,Kolkata,Dum Dum,270000,740,239,Cloudy,Low
22:00,No,Tuesday,Yes,Chennai,Royapettah,1200000,380,426,Foggy,High
09:00,Yes,Friday,Yes,Mumbai,Matunga,2300000,874,202,Sunny,Medium
12:00,Yes,Saturday,Yes,Chennai,Mandaveli,1120000,553,405,Cloudy,Medium
13:00,Yes,Saturday,Yes,Chennai,Choolaimedu,1140000,545,109,Cloudy,High
20:00,No,Thursday,Yes,Mumbai,Kalbadevi,2450000,349,77,Rainy,Medium
08:00,No,Sunday,No,Mumbai,Mazgaon,2400000,404,304,Cloudy,Medium
21:00,No,Thursday,Yes,Bengaluru,Vijayanagar,260000,494,378,Cloudy,High
12:00,Yes,Sunday,No,Bengaluru,Vijayanagar,260000,802,298,Rainy,High
10:00,No,Monday,Yes,Hyderabad,Nizampet,400000,992,332,Rainy,Medium
16:00,Yes,Monday,Yes,Bengaluru,Majestic,560000,585,465,Rainy,High
18:00,No,Tuesday,Yes,Hyderabad,Charminar,210000,527,168,Cloudy,High
22:00,Yes,Monday,Yes,Chennai,Royapettah,1200000,698,382,Rainy,High
13:00,Yes,Thursday,Yes,Kolkata,Cossipore,570000,827,273,Foggy,High
11:00,Yes,Wednesday,Yes,Chennai,Mandaveli,1120000,222,274,Foggy,Medium
18:00,No,Friday,Yes,Bengaluru,Majestic,560000,879,416,Foggy,Medium
14:00,No,Tuesday,Yes,Chennai,Mylapore,780000,798,107,Cloudy,Medium
17:00,Yes,Wednesday,Yes,Kolkata,Rajarhat,240000,729,181,Rainy,High
20:00,No,Sunday,No,Bengaluru,Nagavara,620000,436,461,Sunny,Medium
11:00,No,Friday,Yes,Mumbai,Kalbadevi,2450000,450,105,Cloudy,Medium
21:00,Yes,Saturday,Yes,Chennai,Anna Nagar,820000,980,447,Rainy,Medium
15:00,Yes,Saturday,Yes,Mumbai,Lower Parel,1550000,978,482,Foggy,High
12:00,Yes,Friday,Yes,Mumbai,Dadar East,1250000,691,434,Cloudy,Low
09:00,No,Thursday,Yes,Mumbai,Girgaon,2550000,155,236,Foggy,Low
20:00,Yes,Friday,Yes,Chennai,Mandaveli,1120000,677,433,Sunny,Medium
16:00,No,Saturday,Yes,Mumbai,Girgaon,2550000,765,491,Foggy,Medium
15:00,Yes,Tuesday,Yes,Bengaluru,Nagavara,620000,945,85,Cloudy,Low
09:00,No,Saturday,Yes,Mumbai,Prabhadevi,2250000,594,105,Foggy,Low
17:00,No,Wednesday,Yes,Bengaluru,Majestic,560000,727,431,Cloudy,High
11:00,Yes,Sunday,No,Bengaluru,Majestic,560000,223,391,Rainy,Medium
14:00,No,Monday,Yes,Mumbai,Dadar East,1250000,131,383,Rainy,High
10:00,Yes,Monday,Yes,Mumbai,Girgaon,2550000,493,458,Sunny,Medium
18:00,No,Tuesday,Yes,Hyderabad,Shamshabad,310000,552,403,Rainy,High
14:00,No,Sunday,No,Mumbai,Mazgaon,2400000,771,59,Sunny,Medium
20:00,Yes,Monday,Yes,Kolkata,Esplanade,200000,726,446,Rainy,Medium
17:00,No,Thursday,Yes,Chennai,Nungambakkam,900000,805,91,Sunny,High
08:00,Yes,Wednesday,Yes,Kolkata,Salt Lake,250000,295,211,Foggy,Low
11:00,No,Monday,Yes,Bengaluru,Yelahanka,270000,597,402,Foggy,Medium
21:00,Yes,Saturday,Yes,Chennai,Mandaveli,1120000,980,397,Rainy,Low
11:00,Yes,Sunday,No,Kolkata,Sealdah,220000,282,81,Cloudy,High
11:00,Yes,Saturday,Yes,Chennai,Adyar,850000,783,347,Sunny,Medium
20:00,Yes,Sunday,No,Hyderabad,Attapur,260000,289,170,Rainy,High
16:00,No,Sunday,No,Chennai,Nungambakkam,900000,491,228,Foggy,High
13:00,Yes,Wednesday,Yes,Kolkata,Tangra,510000,812,264,Sunny,Medium
09:00,No,Tuesday,Yes,Chennai,Mandaveli,1120000,852,325,Cloudy,High
08:00,No,Monday,Yes,Chennai,Mandaveli,1120000,491,216,Foggy,Low
19:00,Yes,Tuesday,Yes,Bengaluru,Ulsoor,220000,373,164,Cloudy,Medium
14:00,Yes,Sunday,No,Hyderabad,Himayatnagar,230000,103,428,Foggy,Low
22:00,No,Tuesday,Yes,Mumbai,Chembur,1650000,640,414,Foggy,High
13:00,Yes,Friday,Yes,Bengaluru,MG Road,340000,662,84,Rainy,Low
21:00,No,Monday,Yes,Chennai,Chromepet,1320000,887,153,Cloudy,Low
13:00,Yes,Friday,Yes,Kolkata,Tangra,510000,948,74,Foggy,High
17:00,No,Saturday,Yes,Bengaluru,Hulimavu,600000,570,149,Rainy,Low
21:00,Yes,Tuesday,Yes,Bengaluru,Ulsoor,220000,110,393,Sunny,Medium
20:00,No,Monday,Yes,Mumbai,Chembur,1650000,444,214,Foggy,Medium
17:00,No,Saturday,Yes,Kolkata,Salt Lake,250000,492,211,Sunny,High
14:00,No,Wednesday,Yes,Kolkata,Maniktala,350000,265,478,Cloudy,High
13:00,Yes,Tuesday,Yes,Kolkata,Salt Lake,250000,151,240,Cloudy,Medium
14:00,No,Sunday,No,Chennai,Anna Nagar,820000,962,89,Cloudy,High
09:00,No,Tuesday,Yes,Hyderabad,Himayatnagar,230000,298,484,Cloudy,Medium
13:00,Yes,Monday,Yes,Mumbai,Kalbadevi,2450000,258,125,Sunny,Medium
20:00,Yes,Wednesday,Yes,Kolkata,Rajarhat,240000,341,281,Rainy,Medium
09:00,Yes,Tuesday,Yes,Hyderabad,Patancheru,380000,315,203,Foggy,Low
08:00,Yes,Thursday,Yes,Bengaluru,Vijayanagar,260000,347,362,Rainy,Medium
11:00,No,Monday,Yes,Bengaluru,Nagavara,620000,696,328,Rainy,High
17:00,Yes,Thursday,Yes,Bengaluru,MG Road,340000,454,217,Cloudy,Low
17:00,Yes,Sunday,No,Mumbai,Girgaon,2550000,695,467,Foggy,Low
14:00,No,Friday,Yes,Hyderabad,Shamshabad,310000,577,83,Sunny,Low
14:00,Yes,Tuesday,Yes,Chennai,Mandaveli,1120000,947,122,Rainy,High
15:00,No,Saturday,Yes,Hyderabad,Attapur,260000,976,249,Foggy,Low
22:00,No,Monday,Yes,Kolkata,Dum Dum,270000,709,240,Cloudy,Medium
11:00,No,Wednesday,Yes,Chennai,T Nagar,800000,237,234,Cloudy,Low
10:00,No,Sunday,No,Kolkata,Dum Dum,270000,184,150,Rainy,Medium
18:00,Yes,Saturday,Yes,Mumbai,Matunga,2300000,187,133,Rainy,High
15:00,Yes,Wednesday,Yes,Mumbai,Chembur,1650000,742,430,Sunny,Medium
08:00,No,Saturday,Yes,Kolkata,Sealdah,220000,814,174,Rainy,Low
12:00,Yes,Sunday,No,Hyderabad,Shamshabad,310000,781,369,Rainy,Low
11:00,Yes,Thursday,Yes,Bengaluru,Majestic,560000,290,129,Foggy,Medium
12:00,Yes,Saturday,Yes,Bengaluru,Yelahanka,270000,773,84,Rainy,Medium
09:00,Yes,Tuesday,Yes,Kolkata,Maniktala,350000,185,270,Cloudy,Low
11:00,No,Sunday,No,Bengaluru,Hulimavu,600000,326,246,Foggy,Low
22:00,Yes,Sunday,No,Mumbai,Lower Parel,1550000,629,287,Foggy,Medium
12:00,Yes,Sunday,No,Bengaluru,Vijayanagar,260000,791,402,Rainy,Low
13:00,Yes,Thursday,Yes,Mumbai,Lower Parel,1550000,346,70,Sunny,Low
15:00,Yes,Sunday,No,Kolkata,Sealdah,220000,176,241,Rainy,Medium
17:00,No,Friday,Yes,Chennai,Adyar,850000,381,339,Foggy,Low
11:00,Yes,Saturday,Yes,Mumbai,Juhu Beach,1150000,200,251,Cloudy,Medium
13:00,No,Wednesday,Yes,Hyderabad,Alwal,290000,553,413,Cloudy,Low
15:00,No,Saturday,Yes,Chennai,Choolaimedu,1140000,338,324,Foggy,High
20:00,No,Thursday,Yes,Bengaluru,Majestic,560000,675,73,Sunny,Medium
18:00,No,Friday,Yes,Chennai,Guindy,1340000,577,442,Sunny,High
20:00,No,Wednesday,Yes,Hyderabad,Patancheru,380000,202,360,Sunny,High
17:00,No,Tuesday,Yes,Kolkata,Sealdah,220000,741,136,Rainy,Low
18:00,No,Monday,Yes,Hyderabad,Alwal,290000,396,379,Sunny,Medium
13:00,Yes,Monday,Yes,Hyderabad,Chandanagar,390000,681,54,Rainy,High
19:00,No,Tuesday,Yes,Chennai,Chromepet,1320000,215,197,Cloudy,High
19:00,No,Friday,Yes,Mumbai,Andheri West,1300000,338,337,Rainy,Low
14:00,Yes,Wednesday,Yes,Bengaluru,Hulimavu,600000,803,353,Sunny,High
21:00,Yes,Sunday,No,Chennai,T Nagar,800000,789,85,Foggy,High
13:00,No,Saturday,Yes,Chennai,Mylapore,780000,305,247,Rainy,Low
19:00,No,Wednesday,Yes,Mumbai,Matunga,2300000,700,64,Foggy,High
10:00,No,Wednesday,Yes,Bengaluru,Koramangala,300000,210,466,Sunny,Low
08:00,Yes,Wednesday,Yes,Mumbai,Chembur,1650000,252,310,Foggy,High
17:00,No,Friday,Yes,Kolkata,Maniktala,350000,701,102,Foggy,Medium
10:00,Yes,Saturday,Yes,Chennai,Adyar,850000,285,138,Sunny,Medium
14:00,Yes,Wednesday,Yes,Bengaluru,Koramangala,300000,458,433,Cloudy,Medium
18:00,Yes,Sunday,No,Bengaluru,Yelahanka,270000,691,76,Sunny,High
12:00,Yes,Friday,Yes,Mumbai,Dadar East,1250000,853,171,Foggy,High
16:00,Yes,Monday,Yes,Hyderabad,Gachibowli,140000,530,414,Cloudy,Medium
13:00,Yes,Monday,Yes,Chennai,Mandaveli,1120000,617,81,Cloudy,Low
15:00,No,Wednesday,Yes,Mumbai,Matunga,2300000,446,398,Cloudy,Medium
10:00,Yes,Sunday,No,Chennai,Anna Nagar,820000,530,113,Cloudy,High
16:00,Yes,Thursday,Yes,Kolkata,Joka,530000,908,133,Sunny,High
21:00,Yes,Friday,Yes,Mumbai,Chembur,1650000,658,310,Cloudy,Low
14:00,Yes,Sunday,No,Hyderabad,Begumpet,190000,468,465,Rainy,High
08:00,No,Thursday,Yes,Kolkata,Cossipore,570000,746,448,Sunny,High
22:00,Yes,Saturday,Yes,Bengaluru,MG Road,340000,899,240,Foggy,High
14:00,No,Sunday,No,Kolkata,Cossipore,570000,599,109,Rainy,High
13:00,No,Monday,Yes,Kolkata,Esplanade,200000,362,464,Rainy,Medium
